   0         0.016804      -639.940100         0.000000 
   1         0.121785      -639.805100         0.135000 
   2         0.189407      -639.865300         0.074800 
   3         0.044553      -639.935500         0.004600 
   4         0.159463      -639.939900         0.000200 
   5         0.038505      -640.053100        -0.113000 
   6         0.034952      -640.192200        -0.252100 
   7         0.071995      -640.120600        -0.180500 
   8         0.033719      -640.118800        -0.178700 
   9         0.056971      -640.197500        -0.257400 
  10         0.019700      -640.161600        -0.221500 
