   0         0.016804      -639.940100         0.000000 
   1         0.063887      -640.544700        -0.604600 
   2         0.080303      -640.338000        -0.397900 
   3         0.115287      -639.710500         0.229600 
   4         0.107333      -639.860700         0.079400 
   5         0.097632      -639.847200         0.092900 
   6         0.075212      -639.908400         0.031700 
   7         0.100435      -639.993000        -0.052900 
   8         0.079885      -640.066600        -0.126500 
   9         0.033622      -640.173500        -0.233400 
  10         0.019700      -640.161600        -0.221500 
