   0         0.016804      -639.940100         0.000000 
   1         0.054429      -640.542900        -0.602800 
   2         0.082234      -640.326800        -0.386700 
   3         0.132985      -639.661000         0.279100 
   4         0.119094      -639.840300         0.099800 
   5         0.091602      -639.807000         0.133100 
   6         0.124290      -639.870400         0.069700 
   7         0.114833      -639.961200        -0.021100 
   8         0.095027      -640.042700        -0.102600 
   9         0.096555      -640.165900        -0.225800 
  10         0.019700      -640.161600        -0.221500 
