   0         0.016804      -639.940100         0.000000 
   1         0.057894      -640.503300        -0.563200 
   2         0.275013      -640.358300        -0.418200 
   3         0.104136      -639.858900         0.081200 
   4         0.303794      -639.937600         0.002500 
   5         0.081822      -640.034500        -0.094400 
   6         0.333734      -639.998900        -0.058800 
   7         0.034962      -640.063200        -0.123100 
   8         0.111104      -640.112000        -0.171900 
   9         0.020571      -640.191800        -0.251700 
  10         0.019700      -640.161600        -0.221500 
