   0         0.016804      -639.940100         0.000000 
   1         0.414548      -640.251200        -0.311100 
   2         3.115035      -639.913500         0.026600 
   3         0.793647      -639.475600         0.464500 
   4         0.687033      -639.764900         0.175200 
   5         1.116887      -640.094900        -0.154800 
   6         0.103695      -640.078200        -0.138100 
   7         0.247609      -640.078100        -0.138000 
   8         0.045153      -640.137800        -0.197700 
   9         0.044926      -640.212300        -0.272200 
  10         0.019700      -640.161600        -0.221500 
