   0         0.016804      -639.940100         0.000000 
   1         0.087969      -639.792100         0.148000 
   2         0.079492      -639.895700         0.044400 
   3         0.064899      -639.926800         0.013300 
   4         0.160473      -639.885700         0.054400 
   5         0.069018      -640.061800        -0.121700 
   6         0.198523      -640.156100        -0.216000 
   7         0.038644      -640.088900        -0.148800 
   8         0.096210      -640.110600        -0.170500 
   9         0.015209      -640.191300        -0.251200 
  10         0.019700      -640.161600        -0.221500 
