Extremum 1 found at image  0.065059 with energy: -0.000186
Extremum 2 found at image  1.941353 with energy:  0.403189
Extremum 3 found at image  3.832233 with energy:  0.035097
Extremum 4 found at image  4.092650 with energy:  0.039303
Extremum 5 found at image  6.056472 with energy: -0.244887
Extremum 6 found at image  7.868719 with energy: -0.165464
Extremum 7 found at image  9.253721 with energy: -0.242677
