0	0.000000	0.000000	0.020647
0.05	0.13627055	-0.00262279876159937	0.0178632779274621
0.1	0.2725411	-0.004872915877215	0.0151772687046651
0.15	0.40881165	-0.00676366673062312	0.0125889723316089
0.2	0.5450822	-0.0083083667056	0.0100983888082935
0.25	0.68135275	-0.00952033118592188	0.00770551813471895
0.3	0.8176233	-0.010412875555365	0.00541036031088522
0.35	0.95389385	-0.0109993151977056	0.00321291533679233
0.4	1.0901644	-0.01129296549672	0.00111318321244025
0.45	1.22643495	-0.0113071418361844	-0.000888836062170987
0.5	1.3627055	-0.011055159599875	-0.0027931424870414
0.55	1.49897605	-0.0105503341715681	-0.00459973606217099
0.6	1.6352466	-0.00980598093504	-0.00630861678755974
0.65	1.77151715	-0.00883541527406688	-0.00791978466320767
0.7	1.9077877	-0.00765195257242501	-0.00943323968911477
0.75	2.04405825	-0.00626890821389062	-0.0108489818652811
0.8	2.1803288	-0.00469959758224	-0.0121670111917065
0.85	2.31659935	-0.00295733606124939	-0.0133873276683911
0.9	2.4528699	-0.00105543903469501	-0.0145099312953349
0.95	2.58914045	0.000992778113646869	-0.0155348220725379
1	2.725411	0.003174	-0.016462
1.05	2.78808895	0.00422949131159913	-0.0168349549909478
1.1	2.8507669	0.005236365448103	-0.0149106673512695
1.15	2.91344485	0.00605063595077138	-0.0106891370809651
1.2	2.9761228	0.006528316360864	-0.00417036418003461
1.25	3.03880075	0.00652542021964063	0.00464565135152194
1.3	3.1014787	0.005897961068361	0.0157589095137046
1.35	3.16415665	0.00450195244828488	0.0291694103065133
1.4	3.2268346	0.002193407900672	0.0448771537299481
1.45	3.28951255	-0.00117165903321787	0.062882139784009
1.5	3.3521905	-0.005737234812125	0.0831843684686959
1.55	3.41486845	-0.0116473058947896	0.105783839784009
1.6	3.4775464	-0.019045858739952	0.130680553729948
1.65	3.54022435	-0.0280768798063524	0.157874510306513
1.7	3.6029023	-0.038884355552731	0.187365709513705
1.75	3.66558025	-0.0516122724378281	0.219154151351522
1.8	3.7282582	-0.066404616920384	0.253239835819965
1.85	3.79093615	-0.0834053754591389	0.289622762919035
1.9	3.8536141	-0.102758534512833	0.328302932648731
1.95	3.91629205	-0.124608080540207	0.369280345009052
2	3.978970	-0.149098	0.412555
2.05	4.0418299	-0.173683518730989	0.370069014329652
2.1	4.1046898	-0.195672262100488	0.329933953466709
2.15	4.1675497	-0.2152120090068	0.292149817411172
2.2	4.2304096	-0.232450538348224	0.256716606163039
2.25	4.2932695	-0.247535629023063	0.223634319722311
2.3	4.3561294	-0.260615059929616	0.192902958088988
2.35	4.4189893	-0.271836609966186	0.164522521263071
2.4	4.4818492	-0.281348058031072	0.138493009244558
2.45	4.5447091	-0.289297183022577	0.114814422033451
2.5	4.607569	-0.295831763839	0.093486759629748
2.55	4.6704289	-0.301099579378644	0.0745100220334505
2.6	4.7332888	-0.305248408539808	0.0578842092445582
2.65	4.7961487	-0.308426030220795	0.0436093212630707
2.7	4.8590086	-0.310780223319904	0.0316853580889883
2.75	4.9218685	-0.312458766735438	0.0221123197223111
2.8	4.9847284	-0.313609439365696	0.0148902061630388
2.85	5.0475883	-0.314380020108981	0.0100190174111715
2.9	5.1104482	-0.314918287863592	0.0074987534667093
2.95	5.1733081	-0.315372021527832	0.00732941432965219
3	5.236168	-0.315889	0.009511
3.05	5.29887455	-0.316353616863893	0.00535447750571114
3.1	5.3615811	-0.316566379784272	0.00147822053713689
3.15	5.42428765	-0.316544863245339	-0.00211777090572274
3.2	5.4869942	-0.316306641731296	-0.00543349682286775
3.25	5.54970075	-0.315869289726344	-0.00846895721429815
3.3	5.6124073	-0.315250381714684	-0.0112241520800139
3.35	5.67511385	-0.314467492180518	-0.0136990814200151
3.4	5.7378204	-0.313538195608048	-0.0158937452343016
3.45	5.80052695	-0.312480066481475	-0.0178081435228736
3.5	5.8632335	-0.311310679285	-0.0194422762857309
3.55	5.92594005	-0.310047608502825	-0.0207961435228736
3.6	5.9886466	-0.308708428619152	-0.0218697452343016
3.65	6.05135315	-0.307310714118182	-0.0226630814200151
3.7	6.1140597	-0.305872039484116	-0.0231761520800139
3.75	6.17676625	-0.304409979201156	-0.0234089572142981
3.8	6.2394728	-0.302942107753504	-0.0233614968228677
3.85	6.30217935	-0.301485999625361	-0.0230337709057227
3.9	6.3648859	-0.300059229300928	-0.0224257794628631
3.95	6.42759245	-0.298679371264407	-0.0215375224942889
4	6.490299	-0.297364	-0.020369
