  0     0.000000     0.000000     0.014793   0
  1     0.310785     0.004147    -0.039789   1
  2     0.621019     0.032323    -0.172312   2
  3     0.929358     0.138357    -0.726016   3
  4     1.241639     0.529831    -1.442966   4
  5     1.557459     0.705883     0.001657   5
  6     2.230198     0.674923    -0.008848   6
