Extremum 1 found at image  0.427500 with energy: -0.011334
Extremum 2 found at image  1.225281 with energy:  0.006596
Extremum 3 found at image  3.081180 with energy: -0.316360
Extremum 4 found at image  4.000000 with energy: -0.297364
Extremum 5 found at image  4.334432 with energy: -0.300599
Extremum 6 found at image  6.033221 with energy:  0.049870
