Extremum 1 found at image  0.716434 with energy: -0.008939
Extremum 2 found at image  1.974974 with energy:  0.282442
Extremum 3 found at image  3.986254 with energy:  0.226173
Extremum 4 found at image  4.003295 with energy:  0.226192
Extremum 5 found at image  5.324360 with energy:  0.098366
Extremum 6 found at image  6.174954 with energy:  0.108603
Extremum 7 found at image  7.059262 with energy:  0.099866
