  0     0.000000     0.000000    -0.008818   0
  1     1.126659     0.086199    -0.306540   1
  2     2.253307     0.346951    -0.012514   2
  3     3.621170     0.215846     0.120028   3
  4     4.988177     0.111838     0.021985   4
