   0         0.019838      -639.862700         0.000000 
   1         0.056669      -639.856600         0.006100 
   2         0.082598      -639.722600         0.140100 
   3         0.385875      -639.846600         0.016100 
   4         0.475789      -640.368700        -0.506000 
   5         0.067155      -640.500200        -0.637500 
   6         0.019558      -640.449900        -0.587200 
