   0         0.019991      -605.963100         0.000000 
   1         0.299742      -606.138400        -0.175300 
   2         0.412975      -605.996400        -0.033300 
   3         0.540846      -605.557000         0.406100 
   4         0.309802      -605.272200         0.690900 
   5         0.170577      -605.332600         0.630500 
   6         0.019651      -605.278800         0.684300 
