Extremum 1 found at image  1.396697 with energy: -0.016693
Extremum 2 found at image  4.003498 with energy:  0.219511
Extremum 3 found at image  5.417941 with energy:  0.008948
Extremum 4 found at image  6.000000 with energy:  0.013012
Extremum 5 found at image  7.792531 with energy:  0.447844
Extremum 6 found at image  7.995773 with energy:  0.446764
Extremum 7 found at image  8.008909 with energy:  0.446768
Extremum 8 found at image  9.960304 with energy:  0.426216
