   0         0.019408      -605.254800         0.000000 
   1         0.031870      -605.135400         0.119400 
   2         0.023860      -604.826600         0.428200 
   3         0.044924      -604.817900         0.436900 
   4         0.019324      -604.814600         0.440200 
