    0           0.02972200          -605.568143                    0 
    1           0.02520800          -605.568462          -0.00031944 
    2           0.02408100          -605.568805          -0.00066235 
    3           0.02232400          -605.569248          -0.00110502 
    4           0.01993600          -605.569736          -0.00159307 
