Extremum 1 found at image  0.496440 with energy: -0.007909
Extremum 2 found at image  2.657627 with energy:  0.229719
Extremum 3 found at image  3.118561 with energy:  0.174207
Extremum 4 found at image  3.981328 with energy:  0.407322
Extremum 5 found at image  4.022712 with energy:  0.406590
Extremum 6 found at image  4.986481 with energy:  0.642984
Extremum 7 found at image  7.345627 with energy:  0.559887
Extremum 8 found at image  7.928849 with energy:  0.562414
