Extremum 1 found at image  1.351978 with energy: -0.013710
Extremum 2 found at image  3.974673 with energy:  0.276184
Extremum 3 found at image  5.373001 with energy:  0.025810
Extremum 4 found at image  6.000000 with energy:  0.033298
Extremum 5 found at image  6.250697 with energy:  0.031791
Extremum 6 found at image  8.433000 with energy:  0.474691
Extremum 7 found at image  8.977779 with energy:  0.470133
